areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
E08000016,Barnsley,utla,2021-04-09,87.9
E08000031,Wolverhampton,utla,2021-04-09,33.8
E08000032,Bradford,utla,2021-04-09,90.2
E09000018,Hounslow,utla,2021-04-09,40.5
E09000032,Wandsworth,utla,2021-04-09,20.6
E09000033,Westminster,utla,2021-04-09,29.5
E10000034,Worcestershire,utla,2021-04-09,13.4
S12000013,Na h-Eileanan Siar,utla,2021-04-09,0.0
S12000029,South Lanarkshire,utla,2021-04-09,39.6
S12000045,East Dunbartonshire,utla,2021-04-09,34.1
W06000023,Powys,utla,2021-04-09,14.3
E06000003,Redcar and Cleveland,utla,2021-04-08,16.8
E06000014,York,utla,2021-04-08,13.3
E06000050,Cheshire West and Chester,utla,2021-04-08,15.4
E08000001,Bolton,utla,2021-04-08,51.8
E08000016,Barnsley,utla,2021-04-08,95.2
E08000031,Wolverhampton,utla,2021-04-08,37.6
E08000032,Bradford,utla,2021-04-08,84.7
E09000018,Hounslow,utla,2021-04-08,39.4
E09000032,Wandsworth,utla,2021-04-08,22.4
E09000033,Westminster,utla,2021-04-08,27.2
E10000034,Worcestershire,utla,2021-04-08,15.3
S12000013,Na h-Eileanan Siar,utla,2021-04-08,0.0
S12000029,South Lanarkshire,utla,2021-04-08,38.1
S12000045,East Dunbartonshire,utla,2021-04-08,35.0
W06000023,Powys,utla,2021-04-08,12.1
E06000003,Redcar and Cleveland,utla,2021-04-07,17.5
E06000014,York,utla,2021-04-07,9.0
E06000050,Cheshire West and Chester,utla,2021-04-07,16.3
E08000001,Bolton,utla,2021-04-07,54.3
E08000016,Barnsley,utla,2021-04-07,98.8
E08000031,Wolverhampton,utla,2021-04-07,41.4
E08000032,Bradford,utla,2021-04-07,81.1
E09000018,Hounslow,utla,2021-04-07,36.5
E09000032,Wandsworth,utla,2021-04-07,23.4
E09000033,Westminster,utla,2021-04-07,26.8
E10000034,Worcestershire,utla,2021-04-07,17.3
S12000013,Na h-Eileanan Siar,utla,2021-04-07,0.0
S12000029,South Lanarkshire,utla,2021-04-07,36.5
S12000045,East Dunbartonshire,utla,2021-04-07,40.5
W06000023,Powys,utla,2021-04-07,9.1
E06000003,Redcar and Cleveland,utla,2021-04-06,22.6
E06000014,York,utla,2021-04-06,9.0
E06000050,Cheshire West and Chester,utla,2021-04-06,17.5
E08000001,Bolton,utla,2021-04-06,56.7
E08000016,Barnsley,utla,2021-04-06,100.1
E08000031,Wolverhampton,utla,2021-04-06,44.4
E08000032,Bradford,utla,2021-04-06,79.7
E09000018,Hounslow,utla,2021-04-06,40.1
E09000032,Wandsworth,utla,2021-04-06,24.6
E09000033,Westminster,utla,2021-04-06,23.7
E10000034,Worcestershire,utla,2021-04-06,20.5
S12000013,Na h-Eileanan Siar,utla,2021-04-06,0.0
S12000029,South Lanarkshire,utla,2021-04-06,39.0
S12000045,East Dunbartonshire,utla,2021-04-06,37.7
W06000023,Powys,utla,2021-04-06,6.8
E06000003,Redcar and Cleveland,utla,2021-04-05,22.6
E06000014,York,utla,2021-04-05,10.9
E06000050,Cheshire West and Chester,utla,2021-04-05,17.5
E08000001,Bolton,utla,2021-04-05,59.5
E08000016,Barnsley,utla,2021-04-05,101.7
E08000031,Wolverhampton,utla,2021-04-05,54.3
E08000032,Bradford,utla,2021-04-05,78.7
E09000018,Hounslow,utla,2021-04-05,34.3
E09000032,Wandsworth,utla,2021-04-05,25.5
E09000033,Westminster,utla,2021-04-05,22.2
E10000034,Worcestershire,utla,2021-04-05,23.7
S12000013,Na h-Eileanan Siar,utla,2021-04-05,0.0
S12000029,South Lanarkshire,utla,2021-04-05,39.6
S12000045,East Dunbartonshire,utla,2021-04-05,35.0
W06000023,Powys,utla,2021-04-05,7.6
E06000003,Redcar and Cleveland,utla,2021-04-04,24.1
E06000014,York,utla,2021-04-04,11.4
E06000050,Cheshire West and Chester,utla,2021-04-04,18.7
E08000001,Bolton,utla,2021-04-04,61.9
E08000016,Barnsley,utla,2021-04-04,105.3
E08000031,Wolverhampton,utla,2021-04-04,56.2
E08000032,Bradford,utla,2021-04-04,78.2
E09000018,Hounslow,utla,2021-04-04,36.8
E09000032,Wandsworth,utla,2021-04-04,25.8
E09000033,Westminster,utla,2021-04-04,23.3
E10000034,Worcestershire,utla,2021-04-04,28.9
S12000013,Na h-Eileanan Siar,utla,2021-04-04,0.0
S12000029,South Lanarkshire,utla,2021-04-04,44.9
S12000045,East Dunbartonshire,utla,2021-04-04,35.0
W06000023,Powys,utla,2021-04-04,8.3
E06000003,Redcar and Cleveland,utla,2021-04-03,29.2
E06000014,York,utla,2021-04-03,13.3
E06000050,Cheshire West and Chester,utla,2021-04-03,22.2
E08000001,Bolton,utla,2021-04-03,76.2
E08000016,Barnsley,utla,2021-04-03,104.5
E08000031,Wolverhampton,utla,2021-04-03,61.1
E08000032,Bradford,utla,2021-04-03,85.4
E09000018,Hounslow,utla,2021-04-03,38.3
E09000032,Wandsworth,utla,2021-04-03,30.0
E09000033,Westminster,utla,2021-04-03,22.2
E10000034,Worcestershire,utla,2021-04-03,30.9
S12000013,Na h-Eileanan Siar,utla,2021-04-03,0.0
S12000029,South Lanarkshire,utla,2021-04-03,50.2
S12000045,East Dunbartonshire,utla,2021-04-03,34.1
W06000023,Powys,utla,2021-04-03,9.8
E06000003,Redcar and Cleveland,utla,2021-04-02,32.8
E06000014,York,utla,2021-04-02,16.1
E06000050,Cheshire West and Chester,utla,2021-04-02,25.4
E08000001,Bolton,utla,2021-04-02,77.2
E08000016,Barnsley,utla,2021-04-02,109.4
E08000031,Wolverhampton,utla,2021-04-02,58.1
E08000032,Bradford,utla,2021-04-02,87.1
E09000018,Hounslow,utla,2021-04-02,37.9
E09000032,Wandsworth,utla,2021-04-02,29.7
E09000033,Westminster,utla,2021-04-02,20.3
E10000034,Worcestershire,utla,2021-04-02,33.6
S12000013,Na h-Eileanan Siar,utla,2021-04-02,0.0
S12000029,South Lanarkshire,utla,2021-04-02,51.2
S12000045,East Dunbartonshire,utla,2021-04-02,38.7
W06000023,Powys,utla,2021-04-02,10.6
E06000003,Redcar and Cleveland,utla,2021-04-01,34.3
E06000014,York,utla,2021-04-01,13.3
E06000050,Cheshire West and Chester,utla,2021-04-01,29.1
E08000001,Bolton,utla,2021-04-01,86.6
E08000016,Barnsley,utla,2021-04-01,111.0
E08000031,Wolverhampton,utla,2021-04-01,58.1
E08000032,Bradford,utla,2021-04-01,94.9
E09000018,Hounslow,utla,2021-04-01,40.5
E09000032,Wandsworth,utla,2021-04-01,32.2
E09000033,Westminster,utla,2021-04-01,21.8
E10000034,Worcestershire,utla,2021-04-01,34.2
S12000013,Na h-Eileanan Siar,utla,2021-04-01,0.0
S12000029,South Lanarkshire,utla,2021-04-01,53.3
S12000045,East Dunbartonshire,utla,2021-04-01,46.0
W06000023,Powys,utla,2021-04-01,12.1
E06000003,Redcar and Cleveland,utla,2021-03-31,36.5
E06000014,York,utla,2021-03-31,19.5
E06000050,Cheshire West and Chester,utla,2021-03-31,34.1
E08000001,Bolton,utla,2021-03-31,95.3
E08000016,Barnsley,utla,2021-03-31,114.2
E08000031,Wolverhampton,utla,2021-03-31,56.2
E08000032,Bradford,utla,2021-03-31,103.7
E09000018,Hounslow,utla,2021-03-31,41.6
E09000032,Wandsworth,utla,2021-03-31,32.2
E09000033,Westminster,utla,2021-03-31,21.0
E10000034,Worcestershire,utla,2021-03-31,37.8
S12000013,Na h-Eileanan Siar,utla,2021-03-31,0.0
S12000029,South Lanarkshire,utla,2021-03-31,59.0
S12000045,East Dunbartonshire,utla,2021-03-31,51.5
W06000023,Powys,utla,2021-03-31,9.8
E06000003,Redcar and Cleveland,utla,2021-03-30,29.9
E06000014,York,utla,2021-03-30,21.4
E06000050,Cheshire West and Chester,utla,2021-03-30,37.6
E08000001,Bolton,utla,2021-03-30,102.6
E08000016,Barnsley,utla,2021-03-30,123.1
E08000031,Wolverhampton,utla,2021-03-30,60.0
E08000032,Bradford,utla,2021-03-30,115.6
E09000018,Hounslow,utla,2021-03-30,47.5
E09000032,Wandsworth,utla,2021-03-30,33.7
E09000033,Westminster,utla,2021-03-30,21.0
E10000034,Worcestershire,utla,2021-03-30,39.4
S12000013,Na h-Eileanan Siar,utla,2021-03-30,0.0
S12000029,South Lanarkshire,utla,2021-03-30,62.7
S12000045,East Dunbartonshire,utla,2021-03-30,57.1
W06000023,Powys,utla,2021-03-30,11.3
E06000003,Redcar and Cleveland,utla,2021-03-29,32.1
E06000014,York,utla,2021-03-29,21.4
E06000050,Cheshire West and Chester,utla,2021-03-29,44.0
E08000001,Bolton,utla,2021-03-29,106.4
E08000016,Barnsley,utla,2021-03-29,133.3
E08000031,Wolverhampton,utla,2021-03-29,56.2
E08000032,Bradford,utla,2021-03-29,124.5
E09000018,Hounslow,utla,2021-03-29,54.9
E09000032,Wandsworth,utla,2021-03-29,35.5
E09000033,Westminster,utla,2021-03-29,24.5
E10000034,Worcestershire,utla,2021-03-29,41.3
S12000013,Na h-Eileanan Siar,utla,2021-03-29,0.0
S12000029,South Lanarkshire,utla,2021-03-29,70.8
S12000045,East Dunbartonshire,utla,2021-03-29,74.6
W06000023,Powys,utla,2021-03-29,9.8
E06000003,Redcar and Cleveland,utla,2021-03-28,39.4
E06000014,York,utla,2021-03-28,26.6
E06000050,Cheshire West and Chester,utla,2021-03-28,52.8
E08000001,Bolton,utla,2021-03-28,110.6
E08000016,Barnsley,utla,2021-03-28,141.4
E08000031,Wolverhampton,utla,2021-03-28,63.0
E08000032,Bradford,utla,2021-03-28,138.4
E09000018,Hounslow,utla,2021-03-28,57.5
E09000032,Wandsworth,utla,2021-03-28,37.3
E09000033,Westminster,utla,2021-03-28,23.3
E10000034,Worcestershire,utla,2021-03-28,42.3
S12000013,Na h-Eileanan Siar,utla,2021-03-28,0.0
S12000029,South Lanarkshire,utla,2021-03-28,70.2
S12000045,East Dunbartonshire,utla,2021-03-28,77.3
W06000023,Powys,utla,2021-03-28,10.6
E06000003,Redcar and Cleveland,utla,2021-03-27,45.2
E06000014,York,utla,2021-03-27,29.0
E06000050,Cheshire West and Chester,utla,2021-03-27,56.3
E08000001,Bolton,utla,2021-03-27,101.9
E08000016,Barnsley,utla,2021-03-27,147.4
E08000031,Wolverhampton,utla,2021-03-27,60.0
E08000032,Bradford,utla,2021-03-27,135.6
E09000018,Hounslow,utla,2021-03-27,60.4
E09000032,Wandsworth,utla,2021-03-27,35.8
E09000033,Westminster,utla,2021-03-27,27.2
E10000034,Worcestershire,utla,2021-03-27,47.8
S12000013,Na h-Eileanan Siar,utla,2021-03-27,11.2
S12000029,South Lanarkshire,utla,2021-03-27,72.7
S12000045,East Dunbartonshire,utla,2021-03-27,80.1
W06000023,Powys,utla,2021-03-27,13.6
E06000003,Redcar and Cleveland,utla,2021-03-26,45.9
E06000014,York,utla,2021-03-26,28.5
E06000050,Cheshire West and Chester,utla,2021-03-26,62.1
E08000001,Bolton,utla,2021-03-26,107.1
E08000016,Barnsley,utla,2021-03-26,151.1
E08000031,Wolverhampton,utla,2021-03-26,62.3
E08000032,Bradford,utla,2021-03-26,142.7
E09000018,Hounslow,utla,2021-03-26,65.9
E09000032,Wandsworth,utla,2021-03-26,37.0
E09000033,Westminster,utla,2021-03-26,28.7
E10000034,Worcestershire,utla,2021-03-26,50.9
S12000013,Na h-Eileanan Siar,utla,2021-03-26,11.2
S12000029,South Lanarkshire,utla,2021-03-26,74.6
S12000045,East Dunbartonshire,utla,2021-03-26,74.6
W06000023,Powys,utla,2021-03-26,14.3
E06000003,Redcar and Cleveland,utla,2021-03-25,45.9
E06000014,York,utla,2021-03-25,30.4
E06000050,Cheshire West and Chester,utla,2021-03-25,62.7
E08000001,Bolton,utla,2021-03-25,107.5
E08000016,Barnsley,utla,2021-03-25,155.5
E08000031,Wolverhampton,utla,2021-03-25,59.2
E08000032,Bradford,utla,2021-03-25,149.9
E09000018,Hounslow,utla,2021-03-25,66.7
E09000032,Wandsworth,utla,2021-03-25,36.4
E09000033,Westminster,utla,2021-03-25,28.7
E10000034,Worcestershire,utla,2021-03-25,55.2
S12000013,Na h-Eileanan Siar,utla,2021-03-25,11.2
S12000029,South Lanarkshire,utla,2021-03-25,78.9
S12000045,East Dunbartonshire,utla,2021-03-25,67.2
W06000023,Powys,utla,2021-03-25,18.1
E06000003,Redcar and Cleveland,utla,2021-03-24,46.7
E06000014,York,utla,2021-03-24,28.5
E06000050,Cheshire West and Chester,utla,2021-03-24,61.8
E08000001,Bolton,utla,2021-03-24,103.3
E08000016,Barnsley,utla,2021-03-24,157.6
E08000031,Wolverhampton,utla,2021-03-24,59.6
E08000032,Bradford,utla,2021-03-24,152.3
E09000018,Hounslow,utla,2021-03-24,71.1
E09000032,Wandsworth,utla,2021-03-24,36.1
E09000033,Westminster,utla,2021-03-24,29.1
E10000034,Worcestershire,utla,2021-03-24,55.9
S12000013,Na h-Eileanan Siar,utla,2021-03-24,11.2
S12000029,South Lanarkshire,utla,2021-03-24,80.5
S12000045,East Dunbartonshire,utla,2021-03-24,58.9
W06000023,Powys,utla,2021-03-24,21.1
E06000003,Redcar and Cleveland,utla,2021-03-23,54.7
E06000014,York,utla,2021-03-23,28.0
E06000050,Cheshire West and Chester,utla,2021-03-23,74.3
E08000001,Bolton,utla,2021-03-23,101.5
E08000016,Barnsley,utla,2021-03-23,159.2
E08000031,Wolverhampton,utla,2021-03-23,62.7
E08000032,Bradford,utla,2021-03-23,149.0
E09000018,Hounslow,utla,2021-03-23,66.7
E09000032,Wandsworth,utla,2021-03-23,35.8
E09000033,Westminster,utla,2021-03-23,30.6
E10000034,Worcestershire,utla,2021-03-23,60.3
S12000013,Na h-Eileanan Siar,utla,2021-03-23,11.2
S12000029,South Lanarkshire,utla,2021-03-23,87.0
S12000045,East Dunbartonshire,utla,2021-03-23,58.0
W06000023,Powys,utla,2021-03-23,20.4
E06000003,Redcar and Cleveland,utla,2021-03-22,59.8
E06000014,York,utla,2021-03-22,30.9
E06000050,Cheshire West and Chester,utla,2021-03-22,75.8
E08000001,Bolton,utla,2021-03-22,106.1
E08000016,Barnsley,utla,2021-03-22,171.8
E08000031,Wolverhampton,utla,2021-03-22,59.2
E08000032,Bradford,utla,2021-03-22,149.0
E09000018,Hounslow,utla,2021-03-22,63.3
E09000032,Wandsworth,utla,2021-03-22,36.4
E09000033,Westminster,utla,2021-03-22,31.8
E10000034,Worcestershire,utla,2021-03-22,62.1
S12000013,Na h-Eileanan Siar,utla,2021-03-22,11.2
S12000029,South Lanarkshire,utla,2021-03-22,79.9
S12000045,East Dunbartonshire,utla,2021-03-22,48.8
W06000023,Powys,utla,2021-03-22,20.4
E06000003,Redcar and Cleveland,utla,2021-03-21,61.2
E06000014,York,utla,2021-03-21,29.0
E06000050,Cheshire West and Chester,utla,2021-03-21,72.6
E08000001,Bolton,utla,2021-03-21,105.7
E08000016,Barnsley,utla,2021-03-21,182.3
E08000031,Wolverhampton,utla,2021-03-21,60.4
E08000032,Bradford,utla,2021-03-21,143.2
E09000018,Hounslow,utla,2021-03-21,60.8
E09000032,Wandsworth,utla,2021-03-21,38.8
E09000033,Westminster,utla,2021-03-21,32.9
E10000034,Worcestershire,utla,2021-03-21,64.3
S12000013,Na h-Eileanan Siar,utla,2021-03-21,15.0
S12000029,South Lanarkshire,utla,2021-03-21,85.5
S12000045,East Dunbartonshire,utla,2021-03-21,48.8
W06000023,Powys,utla,2021-03-21,19.6
E06000003,Redcar and Cleveland,utla,2021-03-20,54.7
E06000014,York,utla,2021-03-20,28.0
E06000050,Cheshire West and Chester,utla,2021-03-20,68.8
E08000001,Bolton,utla,2021-03-20,105.7
E08000016,Barnsley,utla,2021-03-20,183.5
E08000031,Wolverhampton,utla,2021-03-20,61.9
E08000032,Bradford,utla,2021-03-20,144.9
E09000018,Hounslow,utla,2021-03-20,60.4
E09000032,Wandsworth,utla,2021-03-20,38.8
E09000033,Westminster,utla,2021-03-20,30.2
E10000034,Worcestershire,utla,2021-03-20,62.6
S12000013,Na h-Eileanan Siar,utla,2021-03-20,3.7
S12000029,South Lanarkshire,utla,2021-03-20,84.2
S12000045,East Dunbartonshire,utla,2021-03-20,48.8
W06000023,Powys,utla,2021-03-20,16.6
E06000003,Redcar and Cleveland,utla,2021-03-19,54.7
E06000014,York,utla,2021-03-19,28.5
E06000050,Cheshire West and Chester,utla,2021-03-19,66.8
E08000001,Bolton,utla,2021-03-19,105.0
E08000016,Barnsley,utla,2021-03-19,190.0
E08000031,Wolverhampton,utla,2021-03-19,64.2
E08000032,Bradford,utla,2021-03-19,138.0
E09000018,Hounslow,utla,2021-03-19,58.6
E09000032,Wandsworth,utla,2021-03-19,37.0
E09000033,Westminster,utla,2021-03-19,30.6
E10000034,Worcestershire,utla,2021-03-19,62.3
S12000013,Na h-Eileanan Siar,utla,2021-03-19,3.7
S12000029,South Lanarkshire,utla,2021-03-19,88.0
S12000045,East Dunbartonshire,utla,2021-03-19,45.1
W06000023,Powys,utla,2021-03-19,15.9
E06000003,Redcar and Cleveland,utla,2021-03-18,49.6
E06000014,York,utla,2021-03-18,28.5
E06000050,Cheshire West and Chester,utla,2021-03-18,67.6
E08000001,Bolton,utla,2021-03-18,105.7
E08000016,Barnsley,utla,2021-03-18,193.6
E08000031,Wolverhampton,utla,2021-03-18,70.6
E08000032,Bradford,utla,2021-03-18,137.6
E09000018,Hounslow,utla,2021-03-18,61.5
E09000032,Wandsworth,utla,2021-03-18,36.4
E09000033,Westminster,utla,2021-03-18,34.4
E10000034,Worcestershire,utla,2021-03-18,62.9
S12000013,Na h-Eileanan Siar,utla,2021-03-18,3.7
S12000029,South Lanarkshire,utla,2021-03-18,86.1
S12000045,East Dunbartonshire,utla,2021-03-18,48.8
W06000023,Powys,utla,2021-03-18,15.1
E06000003,Redcar and Cleveland,utla,2021-03-17,54.7
E06000014,York,utla,2021-03-17,28.5
E06000050,Cheshire West and Chester,utla,2021-03-17,66.5
E08000001,Bolton,utla,2021-03-17,106.4
E08000016,Barnsley,utla,2021-03-17,198.5
E08000031,Wolverhampton,utla,2021-03-17,70.6
E08000032,Bradford,utla,2021-03-17,135.8
E09000018,Hounslow,utla,2021-03-17,57.8
E09000032,Wandsworth,utla,2021-03-17,38.5
E09000033,Westminster,utla,2021-03-17,34.4
E10000034,Worcestershire,utla,2021-03-17,63.9
S12000013,Na h-Eileanan Siar,utla,2021-03-17,3.7
S12000029,South Lanarkshire,utla,2021-03-17,82.1
S12000045,East Dunbartonshire,utla,2021-03-17,55.2
W06000023,Powys,utla,2021-03-17,18.1
E06000003,Redcar and Cleveland,utla,2021-03-16,51.8
E06000014,York,utla,2021-03-16,29.0
E06000050,Cheshire West and Chester,utla,2021-03-16,55.7
E08000001,Bolton,utla,2021-03-16,100.5
E08000016,Barnsley,utla,2021-03-16,194.4
E08000031,Wolverhampton,utla,2021-03-16,63.0
E08000032,Bradford,utla,2021-03-16,136.2
E09000018,Hounslow,utla,2021-03-16,57.5
E09000032,Wandsworth,utla,2021-03-16,37.3
E09000033,Westminster,utla,2021-03-16,34.1
E10000034,Worcestershire,utla,2021-03-16,66.5
S12000013,Na h-Eileanan Siar,utla,2021-03-16,3.7
S12000029,South Lanarkshire,utla,2021-03-16,78.0
S12000045,East Dunbartonshire,utla,2021-03-16,56.1
W06000023,Powys,utla,2021-03-16,20.4
E06000003,Redcar and Cleveland,utla,2021-03-15,49.6
E06000014,York,utla,2021-03-15,28.5
E06000050,Cheshire West and Chester,utla,2021-03-15,54.2
E08000001,Bolton,utla,2021-03-15,98.1
E08000016,Barnsley,utla,2021-03-15,181.5
E08000031,Wolverhampton,utla,2021-03-15,62.3
E08000032,Bradford,utla,2021-03-15,141.5
E09000018,Hounslow,utla,2021-03-15,59.7
E09000032,Wandsworth,utla,2021-03-15,33.4
E09000033,Westminster,utla,2021-03-15,34.8
E10000034,Worcestershire,utla,2021-03-15,70.5
S12000013,Na h-Eileanan Siar,utla,2021-03-15,3.7
S12000029,South Lanarkshire,utla,2021-03-15,83.3
S12000045,East Dunbartonshire,utla,2021-03-15,56.1
W06000023,Powys,utla,2021-03-15,24.2
E06000003,Redcar and Cleveland,utla,2021-03-14,52.5
E06000014,York,utla,2021-03-14,33.7
E06000050,Cheshire West and Chester,utla,2021-03-14,56.8
E08000001,Bolton,utla,2021-03-14,101.5
E08000016,Barnsley,utla,2021-03-14,173.4
E08000031,Wolverhampton,utla,2021-03-14,60.4
E08000032,Bradford,utla,2021-03-14,143.6
E09000018,Hounslow,utla,2021-03-14,59.7
E09000032,Wandsworth,utla,2021-03-14,30.6
E09000033,Westminster,utla,2021-03-14,34.1
E10000034,Worcestershire,utla,2021-03-14,71.5
S12000013,Na h-Eileanan Siar,utla,2021-03-14,7.5
S12000029,South Lanarkshire,utla,2021-03-14,78.0
S12000045,East Dunbartonshire,utla,2021-03-14,54.3
W06000023,Powys,utla,2021-03-14,27.2
E06000003,Redcar and Cleveland,utla,2021-03-13,56.1
E06000014,York,utla,2021-03-13,35.6
E06000050,Cheshire West and Chester,utla,2021-03-13,57.7
E08000001,Bolton,utla,2021-03-13,95.3
E08000016,Barnsley,utla,2021-03-13,166.5
E08000031,Wolverhampton,utla,2021-03-13,60.0
E08000032,Bradford,utla,2021-03-13,141.4
E09000018,Hounslow,utla,2021-03-13,58.6
E09000032,Wandsworth,utla,2021-03-13,29.7
E09000033,Westminster,utla,2021-03-13,31.8
E10000034,Worcestershire,utla,2021-03-13,71.0
S12000013,Na h-Eileanan Siar,utla,2021-03-13,7.5
S12000029,South Lanarkshire,utla,2021-03-13,79.9
S12000045,East Dunbartonshire,utla,2021-03-13,54.3
W06000023,Powys,utla,2021-03-13,31.0
E06000003,Redcar and Cleveland,utla,2021-03-12,64.9
E06000014,York,utla,2021-03-12,38.9
E06000050,Cheshire West and Chester,utla,2021-03-12,58.6
E08000001,Bolton,utla,2021-03-12,93.2
E08000016,Barnsley,utla,2021-03-12,153.1
E08000031,Wolverhampton,utla,2021-03-12,57.7
E08000032,Bradford,utla,2021-03-12,147.1
E09000018,Hounslow,utla,2021-03-12,59.3
E09000032,Wandsworth,utla,2021-03-12,33.4
E09000033,Westminster,utla,2021-03-12,32.5
E10000034,Worcestershire,utla,2021-03-12,69.8
S12000013,Na h-Eileanan Siar,utla,2021-03-12,18.7
S12000029,South Lanarkshire,utla,2021-03-12,77.4
S12000045,East Dunbartonshire,utla,2021-03-12,55.2
W06000023,Powys,utla,2021-03-12,35.5
E06000003,Redcar and Cleveland,utla,2021-03-11,71.5
E06000014,York,utla,2021-03-11,40.8
E06000050,Cheshire West and Chester,utla,2021-03-11,56.5
E08000001,Bolton,utla,2021-03-11,89.7
E08000016,Barnsley,utla,2021-03-11,146.2
E08000031,Wolverhampton,utla,2021-03-11,57.0
E08000032,Bradford,utla,2021-03-11,143.6
E09000018,Hounslow,utla,2021-03-11,57.8
E09000032,Wandsworth,utla,2021-03-11,31.5
E09000033,Westminster,utla,2021-03-11,28.7
E10000034,Worcestershire,utla,2021-03-11,72.0
S12000013,Na h-Eileanan Siar,utla,2021-03-11,48.7
S12000029,South Lanarkshire,utla,2021-03-11,75.8
S12000045,East Dunbartonshire,utla,2021-03-11,51.5
W06000023,Powys,utla,2021-03-11,36.2
E06000003,Redcar and Cleveland,utla,2021-03-10,72.9
E06000014,York,utla,2021-03-10,42.7
E06000050,Cheshire West and Chester,utla,2021-03-10,60.6
E08000001,Bolton,utla,2021-03-10,92.5
E08000016,Barnsley,utla,2021-03-10,141.4
E08000031,Wolverhampton,utla,2021-03-10,58.1
E08000032,Bradford,utla,2021-03-10,145.2
E09000018,Hounslow,utla,2021-03-10,61.1
E09000032,Wandsworth,utla,2021-03-10,30.9
E09000033,Westminster,utla,2021-03-10,32.5
E10000034,Worcestershire,utla,2021-03-10,73.5
S12000013,Na h-Eileanan Siar,utla,2021-03-10,56.1
S12000029,South Lanarkshire,utla,2021-03-10,76.4
S12000045,East Dunbartonshire,utla,2021-03-10,47.9
W06000023,Powys,utla,2021-03-10,34.7
E06000003,Redcar and Cleveland,utla,2021-03-09,79.5
E06000014,York,utla,2021-03-09,42.7
E06000050,Cheshire West and Chester,utla,2021-03-09,58.9
E08000001,Bolton,utla,2021-03-09,94.2
E08000016,Barnsley,utla,2021-03-09,138.1
E08000031,Wolverhampton,utla,2021-03-09,60.4
E08000032,Bradford,utla,2021-03-09,144.9
E09000018,Hounslow,utla,2021-03-09,66.7
E09000032,Wandsworth,utla,2021-03-09,33.4
E09000033,Westminster,utla,2021-03-09,34.1
E10000034,Worcestershire,utla,2021-03-09,72.0
S12000013,Na h-Eileanan Siar,utla,2021-03-09,63.6
S12000029,South Lanarkshire,utla,2021-03-09,74.9
S12000045,East Dunbartonshire,utla,2021-03-09,39.6
W06000023,Powys,utla,2021-03-09,34.7
E06000003,Redcar and Cleveland,utla,2021-03-08,78.7
E06000014,York,utla,2021-03-08,42.7
E06000050,Cheshire West and Chester,utla,2021-03-08,57.4
E08000001,Bolton,utla,2021-03-08,94.2
E08000016,Barnsley,utla,2021-03-08,141.4
E08000031,Wolverhampton,utla,2021-03-08,63.4
E08000032,Bradford,utla,2021-03-08,144.1
E09000018,Hounslow,utla,2021-03-08,68.1
